439.3561360197578	438.5546403804736
438.6772005375345	428.577714671069
437.9982650553112	418.6007889616644
437.3193295730879	408.6238632522598
436.64039409086456	398.64693754285526
435.9614586086413	388.67001183345064
435.28252312641797	378.6930861240461
434.60358764419465	368.7161604146415
433.9246521619714	358.73923470523687
433.24571667974806	348.7623089958323
432.56678119752473	338.78538328642776
431.88784571530147	328.80845757702315
431.20891023307814	318.83153186761854
430.5299747508548	308.854606158214
429.85103926863155	298.8776804488094
429.17210378640823	288.90075473940476
428.4931683041849	278.9238290300002
427.81423282196164	268.94690332059565
427.1352973397383	258.96997761119104
426.456361857515	248.99305190178646
425.7774263752917	239.01612619238188
425.0984908930684	229.0392004829773
417.8704735876383	222.12864581403772
410.6424562822081	215.21809114509816
403.414438976778	208.3075364761586
396.18642167134783	201.39698180721902
388.9584043659177	194.48642713827945
381.73038706048754	187.5758724693399
374.50236975505743	180.66531780040035
367.27435244962726	173.75476313146078
360.04633514419714	166.8442084625212
352.81831783876703	159.93365379358164
345.59030053333686	153.02309912464207
338.3622832279067	146.1125444557025
331.1342659224766	139.20198978676294
323.90624861704646	132.29143511782337
316.6782313116163	125.3808804488838
309.4502140061861	118.47032577994423
302.222196700756	111.55977111100468
294.9941793953259	104.64921644206511
287.7661620898957	97.73866177312556
280.5381447844656	90.82810710418599
273.3101274790355	83.91755243524642
266.0821101736053	77.00699776630685
258.85409286817514	70.09644309736728
251.626075562745	63.18588842842772
244.39805825731486	56.27533375948815
237.17004095188474	49.36477909054858
229.9420236464546	42.45422442160901
222.71400634102446	35.54366975266947
229.253314718208	43.10921308729503
235.79262309539155	50.674756421920584
242.33193147257506	58.240299756546136
248.8712398497586	65.8058430911717
255.41054822694215	73.37138642579725
261.94985660412567	80.9369297604228
268.4891649813092	88.50247309504837
275.02847335849276	96.06801642967392
281.5677817356763	103.63355976429948
288.10709011285985	111.19910309892502
294.6463984900434	118.76464643355058
301.18570686722694	126.33018976817614
307.7250152444105	133.8957331028017
314.26432362159403	141.46127643742727
320.8036319987775	149.02681977205282
327.3429403759611	156.59236310667836
333.8822487531446	164.1579064413039
340.42155713032815	171.72344977592948
346.9608655075117	179.28899311055503
353.50017388469524	186.85453644518057
360.0394822618788	194.42007977980614
366.5787906390623	201.9856231144317
373.1180990162459	209.55116644905726
379.65740739342937	217.1167097836828
386.19671577061297	224.68225311830835
392.73602414779646	232.24779645293393
399.27533252498	239.81333978755947
405.81464090216355	247.37888312218504
412.3539492793471	254.9444264568106
418.89325765653064	262.5099697914361
425.4325660337142	270.0755131260617
419.2113863066602	277.90474826135386
412.99020657960625	285.73398339664595
406.76902685255226	293.5632185319381
400.5478471254983	301.3924536672302
394.32666739844433	309.22168880252235
388.1054876713904	317.05092393781445
381.8843079443364	324.8801590731066
375.6631282172824	332.7093942083987
369.44194849022847	340.53862934369084
363.2207687631745	348.36786447898294
356.99958903612054	356.1970996142751
350.77840930906655	364.0263347495672
344.5572295820126	371.85556988485934
338.3360498549586	379.68480502015143
332.1148701279046	387.5140401554436
325.8936904008507	395.34327529073573
319.6725106737967	403.1725104260278
313.4513309467427	411.00174556132
307.23015121968876	418.8309806966121
301.0089714926348	426.6602158319042
299.8385721600899	416.7289437380394
298.66817282754494	406.79767164417456
297.49777349500005	396.8663995503097
296.3273741624551	386.9351274564449
295.15697482991015	377.00385536258005
293.9865754973652	367.0725832687152
292.8161761648203	357.1413111748504
291.6457768322754	347.21003908098555
290.4753774997304	337.2787669871207
289.3049781671855	327.3474948932559
288.1345788346406	317.41622279939105
286.96417950209565	307.4849507055262
285.7937801695507	297.55367861166144
284.62338083700575	287.62240651779655
283.4529815044608	277.69113442393177
282.2825821719159	267.7598623300669
281.112182839371	257.8285902362021
279.941783506826	247.89731814233724
278.7713841742811	237.96604604847244
277.6009848417362	228.03477395460757
276.43058550919125	218.10350186074277
276.14753304401074	228.0994951231432
275.86448057883024	238.09548838554366
275.5814281136497	248.09148164794414
275.2983756484692	258.08747491034455
275.0153231832887	268.08346817274503
274.73227071810817	278.0794614351455
274.44921825292766	288.0754546975459
274.1661657877471	298.0714479599464
273.8831133225666	308.0674412223468
273.6000608573861	318.0634344847473
273.3170083922056	328.05942774714777
273.0339559270251	338.0554210095482
272.7509034618446	348.05141427194866
272.467850996664	358.0474075343491
272.1847985314835	368.04340079674955
271.901746066303	378.03939405915
271.6186936011225	388.0353873215505
271.335641135942	398.0313805839509
279.2955705902301	391.9783215983837
287.25550004451827	385.9252626128164
295.2154294988064	379.8722036272492
303.1753589530945	373.81914464168193
311.13528840738263	367.7660856561146
319.09521786167073	361.7130266705474
327.05514731595883	355.65996768498013
335.01507677024694	349.6069086994129
342.97500622453504	343.55384971384564
350.9349356788232	337.5007907282784
358.8948651331113	331.44773174271114
366.8547945873994	325.3946727571439
374.81472404168755	319.3416137715766
382.77465349597566	313.28855478600934
390.73458295026376	307.2354958004421
398.6945124045519	301.18243681487485
406.65444185883996	295.1293778293076
414.6143713131281	289.07631884374035
422.5743007674163	283.0232598581731
430.5342302217044	276.97020087260586
438.4941596759925	270.9171418870386
446.4540891302806	264.8640829014713
454.4140185845687	258.8110239159041
462.37394803885684	252.75796493033684
470.33387749314494	246.70490594476956
460.3381213692785	246.41359938427613
450.34236524541205	246.12229282378271
440.3466091215456	245.83098626328928
430.35085299767917	245.53967970279587
420.3550968738127	245.24837314230243
410.3593407499463	244.95706658180902
400.36358462607984	244.66576002131558
390.3678285022134	244.37445346082217
380.37207237834696	244.08314690032873
370.3763162544805	243.79184033983532
360.38056013061407	243.50053377934188
350.38480400674763	243.20922721884847
340.3890478828812	242.91792065835503
330.39329175901474	242.62661409786162
320.3975356351483	242.33530753736818
310.40177951128186	242.04400097687477
300.4060233874154	241.75269441638133
290.410267263549	241.46138785588792
280.41451113968253	241.17008129539448
270.41875501581603	240.87877473490107
260.42299889194965	240.58746817440763
250.42724276808318	240.29616161391422
240.43148664421673	240.00485505342078
230.4357305203503	239.71354849292737
220.43997439648385	239.42224193243393
210.44421827261743	239.1309353719405
200.448462148751	238.83962881144708
190.45270602488455	238.54832225095365
180.4569499010181	238.25701569046024
170.46119377715166	237.9657091299668
160.46543765328522	237.6744025694734
150.46968152941878	237.38309600897995
140.47392540555234	237.09178944848654
130.4781692816859	236.8004828879931
120.48241315781945	236.5091763274997
110.48665703395301	236.21786976700625
100.49090091008657	235.92656320651284
90.49514478622012	235.6352566460194
99.39926410061335	240.1868123399607
108.30338341500658	244.738368033902
117.2075027293998	249.2899237278433
126.11162204379303	253.8414794217846
135.01574135818626	258.3930351157259
143.9198606725795	262.9445908096672
152.82397998697274	267.4961465036085
145.92727123219493	260.25491674950104
139.03056247741708	253.0136869953936
132.13385372263926	245.7724572412862
125.23714496786141	238.53122748717877
118.34043621308358	231.28999773307135
111.44372745830574	224.0487679789639
104.5470187035279	216.80753822485647
97.65030994875008	209.56630847074905
90.75360119397224	202.3250787166416
83.85689243919441	195.08384896253418
76.96018368441658	187.84261920842675
70.06347492963876	180.6013894543193
63.16676617486091	173.36015970021188
56.27005742008306	166.11892994610446
49.373348665305244	158.877700191997
42.47663991052741	151.63647043788959
35.57993115574958	144.39524068378216
28.683222400971744	137.1540109296747
21.786513646193924	129.9127811755673
